group,scenario,variant,round,iterations,total_ns,ns_per_iteration,events
decode_json,base64_id_after_1460,json_only,27,15,3173858,211590.53333333333,32
decode_json,base64_id_after_1460,core,27,10,2934963,293496.3,32
decode_json,base64_id_after_1460,combined,27,11,3081151,280104.63636363635,32
decode_json,base64_id_after_1460,baseline,27,10,3011097,301109.7,32
decode_json,base64_id_after_1460,simd,27,7,2033353,290479,32
decode_json,base64_id_after_1460,fused,27,5,1497969,299593.8,32
decode_json,base64_id_after_1460,fused,28,5,1548176,309635.2,32
decode_json,base64_id_after_1460,simd,28,7,2091605,298800.71428571426,32
decode_json,base64_id_after_1460,json_only,28,15,3300173,220011.53333333333,32
decode_json,base64_id_after_1460,core,28,10,2890871,289087.1,32
decode_json,base64_id_after_1460,baseline,28,10,2932312,293231.2,32
decode_json,base64_id_after_1460,combined,28,11,2907429,264311.7272727273,32
decode_json,base64_id_after_1460,simd,29,7,1957150,279592.85714285716,32
decode_json,base64_id_after_1460,json_only,29,15,2893438,192895.86666666667,32
decode_json,base64_id_after_1460,baseline,29,10,2994407,299440.7,32
decode_json,base64_id_after_1460,core,29,10,2894945,289494.5,32
decode_json,base64_id_after_1460,combined,29,11,2946253,267841.1818181818,32
decode_json,base64_id_after_1460,fused,29,5,1509070,301814,32
decode_json,base64_id_after_1460,combined,30,11,3032970,275724.54545454547,32
decode_json,base64_id_after_1460,json_only,30,15,3025091,201672.73333333334,32
decode_json,base64_id_after_1460,baseline,30,10,2984172,298417.2,32
decode_json,base64_id_after_1460,simd,30,7,1956874,279553.4285714286,32
decode_json,base64_id_after_1460,fused,30,5,1653830,330766,32
decode_json,base64_id_after_1460,core,30,10,2851799,285179.9,32
encode,base64_id_after_1460,direct,0,7,2995633,427947.5714285714,32
encode,base64_id_after_1460,baseline,0,6,2832304,472050.6666666667,32
encode,base64_id_after_1460,reserved,0,6,2794926,465821,32
encode,base64_id_after_1460,reserved,1,6,2964896,494149.3333333333,32
encode,base64_id_after_1460,direct,1,7,3017826,431118,32
encode,base64_id_after_1460,baseline,1,6,2924278,487379.6666666667,32
encode,base64_id_after_1460,reserved,2,6,2767094,461182.3333333333,32
encode,base64_id_after_1460,direct,2,7,2962472,423210.28571428574,32
encode,base64_id_after_1460,baseline,2,6,2830295,471715.8333333333,32
encode,base64_id_after_1460,direct,3,7,3014268,430609.71428571426,32
encode,base64_id_after_1460,baseline,3,6,2861853,476975.5,32
encode,base64_id_after_1460,reserved,3,6,3020703,503450.5,32
encode,base64_id_after_1460,direct,4,7,2951164,421594.85714285716,32
encode,base64_id_after_1460,reserved,4,6,2708006,451334.3333333333,32
encode,base64_id_after_1460,baseline,4,6,2968328,494721.3333333333,32
encode,base64_id_after_1460,reserved,5,6,2717957,452992.8333333333,32
encode,base64_id_after_1460,direct,5,7,2954739,422105.5714285714,32
encode,base64_id_after_1460,baseline,5,6,2871007,478501.1666666667,32
encode,base64_id_after_1460,baseline,6,6,2873455,478909.1666666667,32
encode,base64_id_after_1460,reserved,6,6,2945311,490885.1666666667,32
encode,base64_id_after_1460,direct,6,7,2985719,426531.28571428574,32
encode,base64_id_after_1460,baseline,7,6,2889357,481559.5,32
encode,base64_id_after_1460,direct,7,7,2965808,423686.85714285716,32
encode,base64_id_after_1460,reserved,7,6,2734114,455685.6666666667,32
encode,base64_id_after_1460,reserved,8,6,2701215,450202.5,32
encode,base64_id_after_1460,baseline,8,6,2843395,473899.1666666667,32
encode,base64_id_after_1460,direct,8,7,3074456,439208,32
encode,base64_id_after_1460,baseline,9,6,3122614,520435.6666666667,32
encode,base64_id_after_1460,reserved,9,6,2696853,449475.5,32
encode,base64_id_after_1460,direct,9,7,3028362,432623.14285714284,32
encode,base64_id_after_1460,direct,10,7,2996649,428092.71428571426,32
encode,base64_id_after_1460,reserved,10,6,2671500,445250,32
encode,base64_id_after_1460,baseline,10,6,2889199,481533.1666666667,32
encode,base64_id_after_1460,reserved,11,6,2691842,448640.3333333333,32
encode,base64_id_after_1460,direct,11,7,2966656,423808,32
encode,base64_id_after_1460,baseline,11,6,3107594,517932.3333333333,32
encode,base64_id_after_1460,baseline,12,6,2903308,483884.6666666667,32
encode,base64_id_after_1460,reserved,12,6,3109999,518333.1666666667,32
encode,base64_id_after_1460,direct,12,7,2949558,421365.4285714286,32
encode,base64_id_after_1460,reserved,13,6,2681527,446921.1666666667,32
encode,base64_id_after_1460,direct,13,7,2943306,420472.28571428574,32
encode,base64_id_after_1460,baseline,13,6,2824798,470799.6666666667,32
encode,base64_id_after_1460,reserved,14,6,2639094,439849,32
encode,base64_id_after_1460,baseline,14,6,3269876,544979.3333333334,32
encode,base64_id_after_1460,direct,14,7,2938233,419747.5714285714,32
encode,base64_id_after_1460,reserved,15,6,2695639,449273.1666666667,32
encode,base64_id_after_1460,direct,15,7,2984740,426391.4285714286,32
encode,base64_id_after_1460,baseline,15,6,2839150,473191.6666666667,32
encode,base64_id_after_1460,direct,16,7,3100479,442925.5714285714,32
encode,base64_id_after_1460,reserved,16,6,2668729,444788.1666666667,32
encode,base64_id_after_1460,baseline,16,6,2826132,471022,32
encode,base64_id_after_1460,reserved,17,6,2985005,497500.8333333333,32
encode,base64_id_after_1460,baseline,17,6,2841803,473633.8333333333,32
encode,base64_id_after_1460,direct,17,7,2991656,427379.4285714286,32
encode,base64_id_after_1460,reserved,18,6,2643387,440564.5,32
encode,base64_id_after_1460,direct,18,7,2953091,421870.14285714284,32
encode,base64_id_after_1460,baseline,18,6,2822687,470447.8333333333,32
encode,base64_id_after_1460,direct,19,7,3213698,459099.71428571426,32
encode,base64_id_after_1460,baseline,19,6,3947223,657870.5,32
encode,base64_id_after_1460,reserved,19,6,2664268,444044.6666666667,32
encode,base64_id_after_1460,baseline,20,6,2947315,491219.1666666667,32
encode,base64_id_after_1460,reserved,20,6,2691288,448548,32
encode,base64_id_after_1460,direct,20,7,3000206,428600.85714285716,32
encode,base64_id_after_1460,reserved,21,6,2706222,451037,32
encode,base64_id_after_1460,direct,21,7,2954574,422082,32
encode,base64_id_after_1460,baseline,21,6,2856303,476050.5,32
encode,base64_id_after_1460,direct,22,7,2959642,422806,32
encode,base64_id_after_1460,reserved,22,6,2699342,449890.3333333333,32
encode,base64_id_after_1460,baseline,22,6,3181289,530214.8333333334,32
encode,base64_id_after_1460,baseline,23,6,3022036,503672.6666666667,32
encode,base64_id_after_1460,direct,23,7,2945823,420831.85714285716,32
encode,base64_id_after_1460,reserved,23,6,2820056,470009.3333333333,32
encode,base64_id_after_1460,direct,24,7,2980714,425816.28571428574,32
encode,base64_id_after_1460,reserved,24,6,2676462,446077,32
encode,base64_id_after_1460,baseline,24,6,2833438,472239.6666666667,32
encode,base64_id_after_1460,reserved,25,6,2674232,445705.3333333333,32
encode,base64_id_after_1460,baseline,25,6,2969103,494850.5,32
encode,base64_id_after_1460,direct,25,7,3146230,449461.4285714286,32
encode,base64_id_after_1460,direct,26,7,2967995,423999.28571428574,32
encode,base64_id_after_1460,reserved,26,6,2717825,452970.8333333333,32
encode,base64_id_after_1460,baseline,26,6,2834848,472474.6666666667,32
encode,base64_id_after_1460,reserved,27,6,2698525,449754.1666666667,32
encode,base64_id_after_1460,direct,27,7,3112111,444587.28571428574,32
encode,base64_id_after_1460,baseline,27,6,2870746,478457.6666666667,32
encode,base64_id_after_1460,reserved,28,6,2766527,461087.8333333333,32
encode,base64_id_after_1460,baseline,28,6,2830593,471765.5,32
encode,base64_id_after_1460,direct,28,7,2951607,421658.14285714284,32
encode,base64_id_after_1460,baseline,29,6,2832210,472035,32
encode,base64_id_after_1460,direct,29,7,2939694,419956.28571428574,32
encode,base64_id_after_1460,reserved,29,6,2690080,448346.6666666667,32
encode,base64_id_after_1460,reserved,30,6,2785003,464167.1666666667,32
encode,base64_id_after_1460,baseline,30,6,2880976,480162.6666666667,32
encode,base64_id_after_1460,direct,30,7,2949814,421402,32
decode,mixed_data_event,core,0,32,2828333,88385.40625,1001
decode,mixed_data_event,combined,0,55,3015978,54835.96363636364,1001
decode,mixed_data_event,baseline,0,29,2848155,98212.24137931035,1001
decode,mixed_data_event,fused,0,38,2825234,74348.26315789473,1001
decode,mixed_data_event,simd,0,37,3005440,81228.1081081081,1001
decode,mixed_data_event,core,1,32,2710209,84694.03125,1001
decode,mixed_data_event,baseline,1,29,2988032,103035.58620689655,1001
decode,mixed_data_event,simd,1,37,3051498,82472.91891891892,1001
decode,mixed_data_event,fused,1,38,2858983,75236.3947368421,1001
decode,mixed_data_event,combined,1,55,3014840,54815.27272727273,1001
decode,mixed_data_event,core,2,32,2728588,85268.375,1001
decode,mixed_data_event,fused,2,38,2807863,73891.13157894737,1001
decode,mixed_data_event,baseline,2,29,2857720,98542.06896551725,1001
decode,mixed_data_event,simd,2,37,3017175,81545.27027027027,1001
decode,mixed_data_event,combined,2,55,3102841,56415.29090909091,1001
decode,mixed_data_event,baseline,3,29,2834167,97729.89655172414,1001
decode,mixed_data_event,fused,3,38,2806707,73860.71052631579,1001
decode,mixed_data_event,combined,3,55,2999807,54541.94545454546,1001
decode,mixed_data_event,core,3,32,2870609,89706.53125,1001
decode,mixed_data_event,simd,3,37,2992333,80873.86486486487,1001
decode,mixed_data_event,baseline,4,29,2850526,98294,1001
decode,mixed_data_event,simd,4,37,2969029,80244.02702702703,1001
decode,mixed_data_event,combined,4,55,3018644,54884.43636363636,1001
decode,mixed_data_event,fused,4,38,2799823,73679.55263157895,1001
decode,mixed_data_event,core,4,32,2773615,86675.46875,1001
decode,mixed_data_event,simd,5,37,3003971,81188.4054054054,1001
decode,mixed_data_event,fused,5,38,2785243,73295.86842105263,1001
decode,mixed_data_event,baseline,5,29,2867617,98883.3448275862,1001
decode,mixed_data_event,combined,5,55,2977807,54141.94545454546,1001
decode,mixed_data_event,core,5,32,2831193,88474.78125,1001
decode,mixed_data_event,simd,6,37,3107057,83974.51351351352,1001
decode,mixed_data_event,fused,6,38,2844288,74849.68421052632,1001
decode,mixed_data_event,baseline,6,29,2846223,98145.62068965517,1001
decode,mixed_data_event,core,6,32,2749706,85928.3125,1001
decode,mixed_data_event,combined,6,55,2992189,54403.43636363636,1001
decode,mixed_data_event,simd,7,37,2978960,80512.43243243243,1001
decode,mixed_data_event,core,7,32,2768496,86515.5,1001
decode,mixed_data_event,combined,7,55,3009070,54710.36363636364,1001
decode,mixed_data_event,baseline,7,29,2843649,98056.86206896552,1001
decode,mixed_data_event,fused,7,38,2829976,74473.05263157895,1001
decode,mixed_data_event,combined,8,55,2986098,54292.69090909091,1001
decode,mixed_data_event,baseline,8,29,2925052,100863.86206896552,1001
decode,mixed_data_event,core,8,32,2697634,84301.0625,1001
decode,mixed_data_event,simd,8,37,3033241,81979.48648648648,1001
decode,mixed_data_event,fused,8,38,2773311,72981.86842105263,1001
decode,mixed_data_event,fused,9,38,2803271,73770.28947368421,1001
decode,mixed_data_event,combined,9,55,2980272,54186.763636363634,1001
decode,mixed_data_event,simd,9,37,3001337,81117.21621621621,1001
decode,mixed_data_event,core,9,32,2733896,85434.25,1001
decode,mixed_data_event,baseline,9,29,2883155,99419.13793103448,1001
decode,mixed_data_event,combined,10,55,3000565,54555.72727272727,1001
decode,mixed_data_event,fused,10,38,2780034,73158.78947368421,1001
decode,mixed_data_event,baseline,10,29,2950709,101748.58620689655,1001
decode,mixed_data_event,core,10,32,2697476,84296.125,1001
decode,mixed_data_event,simd,10,37,3013227,81438.56756756757,1001
decode,mixed_data_event,core,11,32,2711630,84738.4375,1001
decode,mixed_data_event,fused,11,38,2802112,73739.78947368421,1001
decode,mixed_data_event,combined,11,55,2983160,54239.27272727273,1001
decode,mixed_data_event,simd,11,37,2978368,80496.43243243243,1001
decode,mixed_data_event,baseline,11,29,2851852,98339.72413793103,1001
decode,mixed_data_event,combined,12,55,2993838,54433.41818181818,1001
decode,mixed_data_event,baseline,12,29,2817021,97138.6551724138,1001
decode,mixed_data_event,core,12,32,2787913,87122.28125,1001
decode,mixed_data_event,simd,12,37,3076107,83138.02702702703,1001
decode,mixed_data_event,fused,12,38,2809422,73932.15789473684,1001
decode,mixed_data_event,core,13,32,2717944,84935.75,1001
decode,mixed_data_event,fused,13,38,2829500,74460.52631578948,1001
decode,mixed_data_event,baseline,13,29,2871607,99020.93103448275,1001
decode,mixed_data_event,simd,13,37,3001730,81127.83783783784,1001
decode,mixed_data_event,combined,13,55,2989731,54358.74545454545,1001
decode,mixed_data_event,combined,14,55,2975989,54108.89090909091,1001
decode,mixed_data_event,fused,14,38,2814823,74074.28947368421,1001
decode,mixed_data_event,core,14,32,2798473,87452.28125,1001
decode,mixed_data_event,baseline,14,29,2915880,100547.58620689655,1001
decode,mixed_data_event,simd,14,37,3029345,81874.18918918919,1001
decode,mixed_data_event,combined,15,55,3085372,56097.67272727273,1001
decode,mixed_data_event,core,15,32,2722971,85092.84375,1001
decode,mixed_data_event,simd,15,37,3010693,81370.08108108108,1001
decode,mixed_data_event,baseline,15,29,2824722,97404.20689655172,1001
decode,mixed_data_event,fused,15,38,2873596,75620.94736842105,1001
decode,mixed_data_event,baseline,16,29,2876247,99180.93103448275,1001
decode,mixed_data_event,simd,16,37,2980900,80564.86486486487,1001
decode,mixed_data_event,fused,16,38,2829540,74461.57894736843,1001
decode,mixed_data_event,combined,16,55,3013708,54794.69090909091,1001
decode,mixed_data_event,core,16,32,2735914,85497.3125,1001
decode,mixed_data_event,baseline,17,29,2873754,99094.96551724138,1001
decode,mixed_data_event,combined,17,55,3038939,55253.43636363636,1001
decode,mixed_data_event,simd,17,37,3017853,81563.5945945946,1001
decode,mixed_data_event,fused,17,38,2798817,73653.07894736843,1001
decode,mixed_data_event,core,17,32,2728387,85262.09375,1001
decode,mixed_data_event,simd,18,37,3002523,81149.27027027027,1001
decode,mixed_data_event,fused,18,38,2787407,73352.81578947368,1001
decode,mixed_data_event,combined,18,55,2994346,54442.65454545455,1001
decode,mixed_data_event,core,18,32,2735444,85482.625,1001
decode,mixed_data_event,baseline,18,29,2869973,98964.58620689655,1001
decode,mixed_data_event,core,19,32,2800959,87529.96875,1001
decode,mixed_data_event,baseline,19,29,2920369,100702.37931034483,1001
decode,mixed_data_event,fused,19,38,2845422,74879.52631578948,1001
decode,mixed_data_event,simd,19,37,3074393,83091.7027027027,1001
decode,mixed_data_event,combined,19,55,3018858,54888.32727272727,1001
decode,mixed_data_event,core,20,32,2749727,85928.96875,1001
decode,mixed_data_event,baseline,20,29,2869749,98956.86206896552,1001
decode,mixed_data_event,combined,20,55,2991443,54389.87272727273,1001
decode,mixed_data_event,fused,20,38,2790557,73435.71052631579,1001
decode,mixed_data_event,simd,20,37,2989190,80788.91891891892,1001
decode,mixed_data_event,simd,21,37,2968756,80236.64864864865,1001
decode,mixed_data_event,combined,21,55,2990743,54377.145454545454,1001
decode,mixed_data_event,baseline,21,29,2846277,98147.4827586207,1001
decode,mixed_data_event,fused,21,38,2797210,73610.78947368421,1001
decode,mixed_data_event,core,21,32,2846632,88957.25,1001
decode,mixed_data_event,simd,22,37,2970030,80271.08108108108,1001
decode,mixed_data_event,combined,22,55,2985517,54282.12727272727,1001
decode,mixed_data_event,core,22,32,2763912,86372.25,1001
decode,mixed_data_event,baseline,22,29,2852089,98347.89655172414,1001
decode,mixed_data_event,fused,22,38,2841297,74770.97368421052,1001
decode,mixed_data_event,combined,23,55,2979893,54179.87272727273,1001
decode,mixed_data_event,core,23,32,2732728,85397.75,1001
decode,mixed_data_event,baseline,23,29,2859005,98586.37931034483,1001
decode,mixed_data_event,simd,23,37,3064746,82830.97297297297,1001
decode,mixed_data_event,fused,23,38,2805958,73841,1001
decode,mixed_data_event,fused,24,38,2886127,75950.71052631579,1001
decode,mixed_data_event,core,24,32,2753608,86050.25,1001
decode,mixed_data_event,baseline,24,29,2846894,98168.75862068965,1001
decode,mixed_data_event,combined,24,55,2995818,54469.41818181818,1001
decode,mixed_data_event,simd,24,37,2973914,80376.05405405405,1001
decode,mixed_data_event,fused,25,38,2814579,74067.86842105263,1001
decode,mixed_data_event,combined,25,55,3011783,54759.69090909091,1001
decode,mixed_data_event,core,25,32,2714605,84831.40625,1001
decode,mixed_data_event,simd,25,37,2996434,80984.7027027027,1001
decode,mixed_data_event,baseline,25,29,2859409,98600.31034482758,1001
decode,mixed_data_event,baseline,26,29,2819730,97232.06896551725,1001
decode,mixed_data_event,simd,26,37,2981619,80584.2972972973,1001
decode,mixed_data_event,fused,26,38,2807744,73888,1001
decode,mixed_data_event,core,26,32,2705428,84544.625,1001
decode,mixed_data_event,combined,26,55,3001579,54574.163636363635,1001
decode,mixed_data_event,core,27,32,2720564,85017.625,1001
decode,mixed_data_event,fused,27,38,2852432,75064,1001
decode,mixed_data_event,baseline,27,29,2876600,99193.10344827586,1001
