mode,scenario,variant,round,iterations,total_ns,ns_per_iteration,events
bytes_tokio,keepalive_tcp_chunks,baseline,14,2,2036459,1018229.5,0
bytes_tokio,keepalive_tcp_chunks,core,15,2,2181337,1090668.5,0
bytes_tokio,keepalive_tcp_chunks,baseline,15,2,2033796,1016898,0
bytes_tokio,keepalive_tcp_chunks,step1,15,3,2962829,987609.6666666666,0
bytes_tokio,keepalive_tcp_chunks,core,16,2,2153992,1076996,0
bytes_tokio,keepalive_tcp_chunks,step1,16,3,2945814,981938,0
bytes_tokio,keepalive_tcp_chunks,baseline,16,2,2030153,1015076.5,0
bytes_tokio,keepalive_tcp_chunks,core,17,2,2161268,1080634,0
bytes_tokio,keepalive_tcp_chunks,step1,17,3,2964904,988301.3333333334,0
bytes_tokio,keepalive_tcp_chunks,baseline,17,2,2031311,1015655.5,0
bytes_tokio,keepalive_tcp_chunks,baseline,18,2,2031553,1015776.5,0
bytes_tokio,keepalive_tcp_chunks,step1,18,3,2955018,985006,0
bytes_tokio,keepalive_tcp_chunks,core,18,2,2152646,1076323,0
bytes_tokio,keepalive_tcp_chunks,core,19,2,2188812,1094406,0
bytes_tokio,keepalive_tcp_chunks,baseline,19,2,2041444,1020722,0
bytes_tokio,keepalive_tcp_chunks,step1,19,3,2946610,982203.3333333334,0
bytes_tokio,keepalive_tcp_chunks,core,20,2,2142099,1071049.5,0
bytes_tokio,keepalive_tcp_chunks,baseline,20,2,2042411,1021205.5,0
bytes_tokio,keepalive_tcp_chunks,step1,20,3,2957183,985727.6666666666,0
bytes_tokio,keepalive_tcp_chunks,step1,21,3,2945663,981887.6666666666,0
bytes_tokio,keepalive_tcp_chunks,core,21,2,2141009,1070504.5,0
bytes_tokio,keepalive_tcp_chunks,baseline,21,2,2052490,1026245,0
bytes_tokio,keepalive_tcp_chunks,core,22,2,2124095,1062047.5,0
bytes_tokio,keepalive_tcp_chunks,step1,22,3,2945510,981836.6666666666,0
bytes_tokio,keepalive_tcp_chunks,baseline,22,2,2031971,1015985.5,0
bytes_tokio,keepalive_tcp_chunks,core,23,2,2127180,1063590,0
bytes_tokio,keepalive_tcp_chunks,baseline,23,2,2045904,1022952,0
bytes_tokio,keepalive_tcp_chunks,step1,23,3,2947767,982589,0
bytes_tokio,keepalive_tcp_chunks,core,24,2,2224209,1112104.5,0
bytes_tokio,keepalive_tcp_chunks,baseline,24,2,2035350,1017675,0
bytes_tokio,keepalive_tcp_chunks,step1,24,3,2960086,986695.3333333334,0
bytes_tokio,keepalive_tcp_chunks,step1,25,3,2945385,981795,0
bytes_tokio,keepalive_tcp_chunks,baseline,25,2,2046678,1023339,0
bytes_tokio,keepalive_tcp_chunks,core,25,2,2180733,1090366.5,0
bytes_tokio,keepalive_tcp_chunks,core,26,2,2194532,1097266,0
bytes_tokio,keepalive_tcp_chunks,baseline,26,2,2062463,1031231.5,0
bytes_tokio,keepalive_tcp_chunks,step1,26,3,2952057,984019,0
bytes_tokio,keepalive_tcp_chunks,step1,27,3,2951416,983805.3333333334,0
bytes_tokio,keepalive_tcp_chunks,core,27,2,2120447,1060223.5,0
bytes_tokio,keepalive_tcp_chunks,baseline,27,2,2056545,1028272.5,0
bytes_tokio,keepalive_tcp_chunks,core,28,2,2176647,1088323.5,0
bytes_tokio,keepalive_tcp_chunks,step1,28,3,2957338,985779.3333333334,0
bytes_tokio,keepalive_tcp_chunks,baseline,28,2,2036287,1018143.5,0
bytes_tokio,keepalive_tcp_chunks,step1,29,3,2959177,986392.3333333334,0
bytes_tokio,keepalive_tcp_chunks,baseline,29,2,2030841,1015420.5,0
bytes_tokio,keepalive_tcp_chunks,core,29,2,2128324,1064162,0
bytes_tokio,keepalive_tcp_chunks,core,30,2,2183801,1091900.5,0
bytes_tokio,keepalive_tcp_chunks,step1,30,3,2951911,983970.3333333334,0
bytes_tokio,keepalive_tcp_chunks,baseline,30,2,2044415,1022207.5,0
bytes_tokio,keepalive_line_chunks,step1,0,1,4103628,4103628,0
bytes_tokio,keepalive_line_chunks,core,0,1,3881596,3881596,0
bytes_tokio,keepalive_line_chunks,baseline,0,1,4102002,4102002,0
bytes_tokio,keepalive_line_chunks,baseline,1,1,4186097,4186097,0
bytes_tokio,keepalive_line_chunks,core,1,1,3836407,3836407,0
bytes_tokio,keepalive_line_chunks,step1,1,1,4087909,4087909,0
bytes_tokio,keepalive_line_chunks,core,2,1,3867058,3867058,0
bytes_tokio,keepalive_line_chunks,baseline,2,1,4116164,4116164,0
bytes_tokio,keepalive_line_chunks,step1,2,1,4109384,4109384,0
bytes_tokio,keepalive_line_chunks,core,3,1,3877242,3877242,0
bytes_tokio,keepalive_line_chunks,step1,3,1,4101566,4101566,0
bytes_tokio,keepalive_line_chunks,baseline,3,1,4196987,4196987,0
bytes_tokio,keepalive_line_chunks,step1,4,1,4100469,4100469,0
bytes_tokio,keepalive_line_chunks,baseline,4,1,4172456,4172456,0
bytes_tokio,keepalive_line_chunks,core,4,1,3855338,3855338,0
bytes_tokio,keepalive_line_chunks,core,5,1,3834804,3834804,0
bytes_tokio,keepalive_line_chunks,baseline,5,1,4105867,4105867,0
bytes_tokio,keepalive_line_chunks,step1,5,1,4135042,4135042,0
bytes_tokio,keepalive_line_chunks,baseline,6,1,4130813,4130813,0
bytes_tokio,keepalive_line_chunks,step1,6,1,4174994,4174994,0
bytes_tokio,keepalive_line_chunks,core,6,1,3827738,3827738,0
bytes_tokio,keepalive_line_chunks,baseline,7,1,4106818,4106818,0
bytes_tokio,keepalive_line_chunks,core,7,1,3879386,3879386,0
bytes_tokio,keepalive_line_chunks,step1,7,1,4169778,4169778,0
bytes_tokio,keepalive_line_chunks,step1,8,1,4123908,4123908,0
bytes_tokio,keepalive_line_chunks,baseline,8,1,4119333,4119333,0
bytes_tokio,keepalive_line_chunks,core,8,1,3872215,3872215,0
bytes_tokio,keepalive_line_chunks,step1,9,1,4134377,4134377,0
bytes_tokio,keepalive_line_chunks,core,9,1,3831089,3831089,0
bytes_tokio,keepalive_line_chunks,baseline,9,1,4111848,4111848,0
bytes_tokio,keepalive_line_chunks,step1,10,1,4129342,4129342,0
bytes_tokio,keepalive_line_chunks,baseline,10,1,4133228,4133228,0
bytes_tokio,keepalive_line_chunks,core,10,1,3917675,3917675,0
bytes_tokio,keepalive_line_chunks,baseline,11,1,4161310,4161310,0
bytes_tokio,keepalive_line_chunks,core,11,1,4774841,4774841,0
bytes_tokio,keepalive_line_chunks,step1,11,1,4552756,4552756,0
bytes_tokio,keepalive_line_chunks,core,12,1,4797617,4797617,0
bytes_tokio,keepalive_line_chunks,step1,12,1,4778537,4778537,0
bytes_tokio,keepalive_line_chunks,baseline,12,1,4672396,4672396,0
bytes_tokio,keepalive_line_chunks,step1,13,1,5099066,5099066,0
bytes_tokio,keepalive_line_chunks,baseline,13,1,4934372,4934372,0
bytes_tokio,keepalive_line_chunks,core,13,1,4645517,4645517,0
bytes_tokio,keepalive_line_chunks,core,14,1,4743603,4743603,0
bytes_tokio,keepalive_line_chunks,step1,14,1,4717017,4717017,0
bytes_tokio,keepalive_line_chunks,baseline,14,1,5001599,5001599,0
bytes_tokio,keepalive_line_chunks,core,15,1,4365005,4365005,0
bytes_tokio,keepalive_line_chunks,baseline,15,1,4862636,4862636,0
bytes_tokio,keepalive_line_chunks,step1,15,1,4884337,4884337,0
bytes_tokio,keepalive_line_chunks,core,16,1,4658556,4658556,0
bytes_tokio,keepalive_line_chunks,step1,16,1,4963549,4963549,0
bytes_tokio,keepalive_line_chunks,baseline,16,1,4846652,4846652,0
bytes_tokio,keepalive_line_chunks,core,17,1,4547552,4547552,0
bytes_tokio,keepalive_line_chunks,step1,17,1,4686516,4686516,0
bytes_tokio,keepalive_line_chunks,baseline,17,1,4905713,4905713,0
bytes_tokio,keepalive_line_chunks,baseline,18,1,4675626,4675626,0
bytes_tokio,keepalive_line_chunks,step1,18,1,4218914,4218914,0
bytes_tokio,keepalive_line_chunks,core,18,1,4098629,4098629,0
bytes_tokio,keepalive_line_chunks,core,19,1,3875254,3875254,0
bytes_tokio,keepalive_line_chunks,baseline,19,1,4205510,4205510,0
bytes_tokio,keepalive_line_chunks,step1,19,1,4293156,4293156,0
bytes_tokio,keepalive_line_chunks,core,20,1,3950613,3950613,0
bytes_tokio,keepalive_line_chunks,baseline,20,1,4258487,4258487,0
bytes_tokio,keepalive_line_chunks,step1,20,1,4478623,4478623,0
bytes_tokio,keepalive_line_chunks,step1,21,1,4188839,4188839,0
bytes_tokio,keepalive_line_chunks,core,21,1,3988422,3988422,0
bytes_tokio,keepalive_line_chunks,baseline,21,1,4175239,4175239,0
bytes_tokio,keepalive_line_chunks,core,22,1,3869656,3869656,0
bytes_tokio,keepalive_line_chunks,step1,22,1,4416232,4416232,0
bytes_tokio,keepalive_line_chunks,baseline,22,1,4253666,4253666,0
bytes_tokio,keepalive_line_chunks,core,23,1,3902350,3902350,0
bytes_tokio,keepalive_line_chunks,baseline,23,1,4169794,4169794,0
bytes_tokio,keepalive_line_chunks,step1,23,1,4121642,4121642,0
bytes_tokio,keepalive_line_chunks,core,24,1,3881508,3881508,0
bytes_tokio,keepalive_line_chunks,baseline,24,1,4116846,4116846,0
bytes_tokio,keepalive_line_chunks,step1,24,1,4093111,4093111,0
bytes_tokio,keepalive_line_chunks,step1,25,1,4183559,4183559,0
bytes_tokio,keepalive_line_chunks,baseline,25,1,4110317,4110317,0
bytes_tokio,keepalive_line_chunks,core,25,1,5833431,5833431,0
bytes_tokio,keepalive_line_chunks,core,26,1,4548496,4548496,0
bytes_tokio,keepalive_line_chunks,baseline,26,1,4203451,4203451,0
bytes_tokio,keepalive_line_chunks,step1,26,1,4178377,4178377,0
bytes_tokio,keepalive_line_chunks,step1,27,1,4104181,4104181,0
bytes_tokio,keepalive_line_chunks,core,27,1,3893120,3893120,0
bytes_tokio,keepalive_line_chunks,baseline,27,1,4130856,4130856,0
bytes_tokio,keepalive_line_chunks,core,28,1,3869262,3869262,0
bytes_tokio,keepalive_line_chunks,step1,28,1,4084797,4084797,0
bytes_tokio,keepalive_line_chunks,baseline,28,1,4146353,4146353,0
bytes_tokio,keepalive_line_chunks,step1,29,1,4154867,4154867,0
bytes_tokio,keepalive_line_chunks,baseline,29,1,4134717,4134717,0
bytes_tokio,keepalive_line_chunks,core,29,1,3857348,3857348,0
bytes_tokio,keepalive_line_chunks,core,30,1,3886605,3886605,0
bytes_tokio,keepalive_line_chunks,step1,30,1,4141572,4141572,0
bytes_tokio,keepalive_line_chunks,baseline,30,1,4125570,4125570,0
bytes_tokio,keepalive_4b_chunks,step1,0,1,12374936,12374936,0
bytes_tokio,keepalive_4b_chunks,core,0,1,11798520,11798520,0
bytes_tokio,keepalive_4b_chunks,baseline,0,1,12326959,12326959,0
bytes_tokio,keepalive_4b_chunks,baseline,1,1,12370612,12370612,0
bytes_tokio,keepalive_4b_chunks,core,1,1,11797544,11797544,0
bytes_tokio,keepalive_4b_chunks,step1,1,1,12422857,12422857,0
bytes_tokio,keepalive_4b_chunks,core,2,1,11825486,11825486,0
bytes_tokio,keepalive_4b_chunks,baseline,2,1,12414315,12414315,0
bytes_tokio,keepalive_4b_chunks,step1,2,1,12357878,12357878,0
bytes_tokio,keepalive_4b_chunks,core,3,1,11793561,11793561,0
bytes_tokio,keepalive_4b_chunks,step1,3,1,12393339,12393339,0
bytes_tokio,keepalive_4b_chunks,baseline,3,1,12368069,12368069,0
bytes_tokio,keepalive_4b_chunks,step1,4,1,12340727,12340727,0
bytes_tokio,keepalive_4b_chunks,baseline,4,1,12314000,12314000,0
bytes_tokio,keepalive_4b_chunks,core,4,1,11805391,11805391,0
bytes_tokio,keepalive_4b_chunks,core,5,1,11821235,11821235,0
bytes_tokio,keepalive_4b_chunks,baseline,5,1,12358465,12358465,0
bytes_tokio,keepalive_4b_chunks,step1,5,1,12421441,12421441,0
bytes_tokio,keepalive_4b_chunks,baseline,6,1,12446672,12446672,0
bytes_tokio,keepalive_4b_chunks,step1,6,1,12329406,12329406,0
bytes_tokio,keepalive_4b_chunks,core,6,1,11752320,11752320,0
bytes_tokio,keepalive_4b_chunks,baseline,7,1,12333015,12333015,0
bytes_tokio,keepalive_4b_chunks,core,7,1,11787307,11787307,0
bytes_tokio,keepalive_4b_chunks,step1,7,1,12535346,12535346,0
bytes_tokio,keepalive_4b_chunks,step1,8,1,12835677,12835677,0
bytes_tokio,keepalive_4b_chunks,baseline,8,1,12410500,12410500,0
bytes_tokio,keepalive_4b_chunks,core,8,1,11767936,11767936,0
bytes_tokio,keepalive_4b_chunks,step1,9,1,12385460,12385460,0
bytes_tokio,keepalive_4b_chunks,core,9,1,11789291,11789291,0
bytes_tokio,keepalive_4b_chunks,baseline,9,1,12319167,12319167,0
bytes_tokio,keepalive_4b_chunks,step1,10,1,12371575,12371575,0
bytes_tokio,keepalive_4b_chunks,baseline,10,1,12337404,12337404,0
bytes_tokio,keepalive_4b_chunks,core,10,1,11900586,11900586,0
bytes_tokio,keepalive_4b_chunks,baseline,11,1,12683502,12683502,0
bytes_tokio,keepalive_4b_chunks,core,11,1,11793859,11793859,0
bytes_tokio,keepalive_4b_chunks,step1,11,1,12400412,12400412,0
bytes_tokio,keepalive_4b_chunks,core,12,1,11780188,11780188,0
bytes_tokio,keepalive_4b_chunks,step1,12,1,12327010,12327010,0
bytes_tokio,keepalive_4b_chunks,baseline,12,1,12327564,12327564,0
bytes_tokio,keepalive_4b_chunks,step1,13,1,12423260,12423260,0
bytes_tokio,keepalive_4b_chunks,baseline,13,1,12331590,12331590,0
bytes_tokio,keepalive_4b_chunks,core,13,1,11780940,11780940,0
bytes_tokio,keepalive_4b_chunks,core,14,1,11772365,11772365,0
bytes_tokio,keepalive_4b_chunks,step1,14,1,12377199,12377199,0
bytes_tokio,keepalive_4b_chunks,baseline,14,1,12399810,12399810,0
bytes_tokio,keepalive_4b_chunks,core,15,1,11816625,11816625,0
bytes_tokio,keepalive_4b_chunks,baseline,15,1,12411851,12411851,0
bytes_tokio,keepalive_4b_chunks,step1,15,1,12626826,12626826,0
bytes_tokio,keepalive_4b_chunks,core,16,1,11891896,11891896,0
bytes_tokio,keepalive_4b_chunks,step1,16,1,12326728,12326728,0
bytes_tokio,keepalive_4b_chunks,baseline,16,1,12453119,12453119,0
bytes_tokio,keepalive_4b_chunks,core,17,1,12925050,12925050,0
bytes_tokio,keepalive_4b_chunks,step1,17,1,14113264,14113264,0
bytes_tokio,keepalive_4b_chunks,baseline,17,1,14012156,14012156,0
bytes_tokio,keepalive_4b_chunks,baseline,18,1,13786761,13786761,0
bytes_tokio,keepalive_4b_chunks,step1,18,1,14381187,14381187,0
bytes_tokio,keepalive_4b_chunks,core,18,1,13568177,13568177,0
bytes_tokio,keepalive_4b_chunks,core,19,1,13449656,13449656,0
bytes_tokio,keepalive_4b_chunks,baseline,19,1,13441096,13441096,0
bytes_tokio,keepalive_4b_chunks,step1,19,1,12588784,12588784,0
bytes_tokio,keepalive_4b_chunks,core,20,1,11962197,11962197,0
bytes_tokio,keepalive_4b_chunks,baseline,20,1,12758471,12758471,0
bytes_tokio,keepalive_4b_chunks,step1,20,1,12650654,12650654,0
bytes_tokio,keepalive_4b_chunks,step1,21,1,12539933,12539933,0
bytes_tokio,keepalive_4b_chunks,core,21,1,11779067,11779067,0
bytes_tokio,keepalive_4b_chunks,baseline,21,1,12434602,12434602,0
bytes_tokio,keepalive_4b_chunks,core,22,1,14238220,14238220,0
bytes_tokio,keepalive_4b_chunks,step1,22,1,12483972,12483972,0
bytes_tokio,keepalive_4b_chunks,baseline,22,1,12394545,12394545,0
bytes_tokio,keepalive_4b_chunks,core,23,1,11874839,11874839,0
bytes_tokio,keepalive_4b_chunks,baseline,23,1,12485849,12485849,0
bytes_tokio,keepalive_4b_chunks,step1,23,1,12354861,12354861,0
bytes_tokio,keepalive_4b_chunks,core,24,1,11831451,11831451,0
bytes_tokio,keepalive_4b_chunks,baseline,24,1,12408734,12408734,0
bytes_tokio,keepalive_4b_chunks,step1,24,1,12328872,12328872,0
bytes_tokio,keepalive_4b_chunks,step1,25,1,12427170,12427170,0
bytes_tokio,keepalive_4b_chunks,baseline,25,1,12386119,12386119,0
bytes_tokio,keepalive_4b_chunks,core,25,1,11815035,11815035,0
bytes_tokio,keepalive_4b_chunks,core,26,1,11814964,11814964,0
bytes_tokio,keepalive_4b_chunks,baseline,26,1,12366212,12366212,0
bytes_tokio,keepalive_4b_chunks,step1,26,1,12480416,12480416,0
bytes_tokio,keepalive_4b_chunks,step1,27,1,12802727,12802727,0
bytes_tokio,keepalive_4b_chunks,core,27,1,11782900,11782900,0
bytes_tokio,keepalive_4b_chunks,baseline,27,1,12814512,12814512,0
bytes_tokio,keepalive_4b_chunks,core,28,1,11845393,11845393,0
bytes_tokio,keepalive_4b_chunks,step1,28,1,12796007,12796007,0
bytes_tokio,keepalive_4b_chunks,baseline,28,1,12541752,12541752,0
bytes_tokio,keepalive_4b_chunks,step1,29,1,12391612,12391612,0
bytes_tokio,keepalive_4b_chunks,baseline,29,1,12410422,12410422,0
bytes_tokio,keepalive_4b_chunks,core,29,1,11790175,11790175,0
bytes_tokio,keepalive_4b_chunks,core,30,1,11808756,11808756,0
bytes_tokio,keepalive_4b_chunks,step1,30,1,12418897,12418897,0
bytes_tokio,keepalive_4b_chunks,baseline,30,1,12389125,12389125,0
bytes_tokio,large_data_event_chunks,step1,0,40,2983598,74589.95,64
bytes_tokio,large_data_event_chunks,core,0,33,3076707,93233.54545454546,64
bytes_tokio,large_data_event_chunks,baseline,0,29,2600321,89666.24137931035,64
bytes_tokio,large_data_event_chunks,baseline,1,29,2587675,89230.1724137931,64
bytes_tokio,large_data_event_chunks,core,1,33,3060760,92750.30303030302,64
bytes_tokio,large_data_event_chunks,step1,1,40,3004670,75116.75,64
bytes_tokio,large_data_event_chunks,core,2,33,3003043,91001.30303030302,64
bytes_tokio,large_data_event_chunks,baseline,2,29,2569782,88613.1724137931,64
bytes_tokio,large_data_event_chunks,step1,2,40,2978491,74462.275,64
bytes_tokio,large_data_event_chunks,core,3,33,2974709,90142.69696969698,64
bytes_tokio,large_data_event_chunks,step1,3,40,2962753,74068.825,64
bytes_tokio,large_data_event_chunks,baseline,3,29,2598443,89601.4827586207,64
bytes_tokio,large_data_event_chunks,step1,4,40,2975234,74380.85,64
bytes_tokio,large_data_event_chunks,baseline,4,29,2566038,88484.06896551725,64
bytes_tokio,large_data_event_chunks,core,4,33,3052851,92510.63636363637,64
bytes_tokio,large_data_event_chunks,core,5,33,2987975,90544.69696969698,64
bytes_tokio,large_data_event_chunks,baseline,5,29,2572418,88704.06896551725,64
bytes_tokio,large_data_event_chunks,step1,5,40,2957544,73938.6,64
bytes_tokio,large_data_event_chunks,baseline,6,29,2570663,88643.55172413793,64
bytes_tokio,large_data_event_chunks,step1,6,40,2964198,74104.95,64
bytes_tokio,large_data_event_chunks,core,6,33,3040747,92143.84848484848,64
bytes_tokio,large_data_event_chunks,baseline,7,29,2563944,88411.86206896552,64
bytes_tokio,large_data_event_chunks,core,7,33,3098378,93890.24242424243,64
bytes_tokio,large_data_event_chunks,step1,7,40,2968038,74200.95,64
bytes_tokio,large_data_event_chunks,step1,8,40,2976320,74408,64
bytes_tokio,large_data_event_chunks,baseline,8,29,2568507,88569.20689655172,64
bytes_tokio,large_data_event_chunks,core,8,33,2983453,90407.66666666667,64
bytes_tokio,large_data_event_chunks,step1,9,40,2968628,74215.7,64
bytes_tokio,large_data_event_chunks,core,9,33,3142614,95230.72727272728,64
bytes_tokio,large_data_event_chunks,baseline,9,29,2565463,88464.24137931035,64
bytes_tokio,large_data_event_chunks,step1,10,40,2963852,74096.3,64
bytes_tokio,large_data_event_chunks,baseline,10,29,2570775,88647.41379310345,64
bytes_tokio,large_data_event_chunks,core,10,33,2996208,90794.18181818182,64
bytes_tokio,large_data_event_chunks,baseline,11,29,2578178,88902.68965517242,64
bytes_tokio,large_data_event_chunks,core,11,33,3093584,93744.9696969697,64
bytes_tokio,large_data_event_chunks,step1,11,40,2954093,73852.325,64
bytes_tokio,large_data_event_chunks,core,12,33,2974010,90121.51515151515,64
bytes_tokio,large_data_event_chunks,step1,12,40,2968781,74219.525,64
bytes_tokio,large_data_event_chunks,baseline,12,29,2577275,88871.55172413793,64
bytes_tokio,large_data_event_chunks,step1,13,40,2969522,74238.05,64
bytes_tokio,large_data_event_chunks,baseline,13,29,2572484,88706.3448275862,64
bytes_tokio,large_data_event_chunks,core,13,33,3001520,90955.15151515152,64
bytes_tokio,large_data_event_chunks,core,14,33,3040084,92123.75757575757,64
bytes_tokio,large_data_event_chunks,step1,14,40,2969657,74241.425,64
bytes_tokio,large_data_event_chunks,baseline,14,29,2572763,88715.96551724138,64
bytes_tokio,large_data_event_chunks,core,15,33,2988193,90551.30303030302,64
bytes_tokio,large_data_event_chunks,baseline,15,29,2577678,88885.44827586207,64
bytes_tokio,large_data_event_chunks,step1,15,40,2956330,73908.25,64
bytes_tokio,large_data_event_chunks,core,16,33,2996400,90800,64
bytes_tokio,large_data_event_chunks,step1,16,40,2970213,74255.325,64
bytes_tokio,large_data_event_chunks,baseline,16,29,2564208,88420.96551724138,64
bytes_tokio,large_data_event_chunks,core,17,33,3018937,91482.93939393939,64
bytes_tokio,large_data_event_chunks,step1,17,40,2968219,74205.475,64
bytes_tokio,large_data_event_chunks,baseline,17,29,2573958,88757.1724137931,64
bytes_tokio,large_data_event_chunks,baseline,18,29,2570312,88631.44827586207,64
bytes_tokio,large_data_event_chunks,step1,18,40,2955313,73882.825,64
bytes_tokio,large_data_event_chunks,core,18,33,3105707,94112.33333333333,64
bytes_tokio,large_data_event_chunks,core,19,33,2979914,90300.42424242424,64
bytes_tokio,large_data_event_chunks,baseline,19,29,2572910,88721.03448275862,64
bytes_tokio,large_data_event_chunks,step1,19,40,2961947,74048.675,64
bytes_tokio,large_data_event_chunks,core,20,33,2980051,90304.57575757576,64
bytes_tokio,large_data_event_chunks,baseline,20,29,2575144,88798.06896551725,64
bytes_tokio,large_data_event_chunks,step1,20,40,2965505,74137.625,64
bytes_tokio,large_data_event_chunks,step1,21,40,2959976,73999.4,64
bytes_tokio,large_data_event_chunks,core,21,33,3088913,93603.42424242424,64
bytes_tokio,large_data_event_chunks,baseline,21,29,2595846,89511.93103448275,64
bytes_tokio,large_data_event_chunks,core,22,33,3025435,91679.84848484848,64
bytes_tokio,large_data_event_chunks,step1,22,40,2956695,73917.375,64
bytes_tokio,large_data_event_chunks,baseline,22,29,2579306,88941.58620689655,64
bytes_tokio,large_data_event_chunks,core,23,33,2982869,90389.9696969697,64
bytes_tokio,large_data_event_chunks,baseline,23,29,2565669,88471.3448275862,64
bytes_tokio,large_data_event_chunks,step1,23,40,2962821,74070.525,64
bytes_tokio,large_data_event_chunks,core,24,33,2989424,90588.60606060606,64
bytes_tokio,large_data_event_chunks,baseline,24,29,2577016,88862.62068965517,64
bytes_tokio,large_data_event_chunks,step1,24,40,2959381,73984.525,64
bytes_tokio,large_data_event_chunks,step1,25,40,2964383,74109.575,64
bytes_tokio,large_data_event_chunks,baseline,25,29,2593270,89423.10344827586,64
bytes_tokio,large_data_event_chunks,core,25,33,2980251,90310.63636363637,64
bytes_tokio,large_data_event_chunks,core,26,33,3053677,92535.66666666667,64
bytes_tokio,large_data_event_chunks,baseline,26,29,2574241,88766.93103448275,64
bytes_tokio,large_data_event_chunks,step1,26,40,2963638,74090.95,64
bytes_tokio,large_data_event_chunks,step1,27,40,2958341,73958.525,64
bytes_tokio,large_data_event_chunks,core,27,33,2998812,90873.09090909091,64
bytes_tokio,large_data_event_chunks,baseline,27,29,2575105,88796.72413793103,64
bytes_tokio,large_data_event_chunks,core,28,33,2972450,90074.24242424243,64
bytes_tokio,large_data_event_chunks,step1,28,40,2954180,73854.5,64
bytes_tokio,large_data_event_chunks,baseline,28,29,2574662,88781.44827586207,64
bytes_tokio,large_data_event_chunks,step1,29,40,2959193,73979.825,64
bytes_tokio,large_data_event_chunks,baseline,29,29,2568474,88568.06896551725,64
bytes_tokio,large_data_event_chunks,core,29,33,2976449,90195.42424242424,64
bytes_tokio,large_data_event_chunks,core,30,33,2994236,90734.42424242424,64
bytes_tokio,large_data_event_chunks,step1,30,40,2969330,74233.25,64
bytes_tokio,large_data_event_chunks,baseline,30,29,2570292,88630.75862068965,64
bytes_tokio,large_data_tcp_chunks,step1,0,21,2925370,139303.33333333334,64
bytes_tokio,large_data_tcp_chunks,core,0,23,2965873,128951,64
bytes_tokio,large_data_tcp_chunks,baseline,0,15,2310945,154063,64
bytes_tokio,large_data_tcp_chunks,baseline,1,15,2322294,154819.6,64
bytes_tokio,large_data_tcp_chunks,core,1,23,2906759,126380.82608695653,64
bytes_tokio,large_data_tcp_chunks,step1,1,21,2849113,135672.04761904763,64
bytes_tokio,large_data_tcp_chunks,core,2,23,2923707,127117.69565217392,64
bytes_tokio,large_data_tcp_chunks,baseline,2,15,2380275,158685,64
bytes_tokio,large_data_tcp_chunks,step1,2,21,2856698,136033.2380952381,64
bytes_tokio,large_data_tcp_chunks,core,3,23,2947289,128143,64
bytes_tokio,large_data_tcp_chunks,step1,3,21,2852063,135812.52380952382,64
bytes_tokio,large_data_tcp_chunks,baseline,3,15,2299505,153300.33333333334,64
bytes_tokio,large_data_tcp_chunks,step1,4,21,2851135,135768.33333333334,64
bytes_tokio,large_data_tcp_chunks,baseline,4,15,2317735,154515.66666666666,64
bytes_tokio,large_data_tcp_chunks,core,4,23,2948014,128174.52173913043,64
bytes_tokio,large_data_tcp_chunks,core,5,23,2955046,128480.26086956522,64
bytes_tokio,large_data_tcp_chunks,baseline,5,15,2328966,155264.4,64
bytes_tokio,large_data_tcp_chunks,step1,5,21,2883322,137301.04761904763,64
bytes_tokio,large_data_tcp_chunks,baseline,6,15,2326632,155108.8,64
bytes_tokio,large_data_tcp_chunks,step1,6,21,2867109,136529,64
bytes_tokio,large_data_tcp_chunks,core,6,23,2967273,129011.86956521739,64
bytes_tokio,large_data_tcp_chunks,baseline,7,15,2341462,156097.46666666667,64
bytes_tokio,large_data_tcp_chunks,core,7,23,3001478,130499.04347826086,64
bytes_tokio,large_data_tcp_chunks,step1,7,21,2869987,136666.04761904763,64
bytes_tokio,large_data_tcp_chunks,step1,8,21,2842183,135342.04761904763,64
bytes_tokio,large_data_tcp_chunks,baseline,8,15,2329049,155269.93333333332,64
bytes_tokio,large_data_tcp_chunks,core,8,23,2966540,128980,64
bytes_tokio,large_data_tcp_chunks,step1,9,21,2881573,137217.7619047619,64
bytes_tokio,large_data_tcp_chunks,core,9,23,2935545,127632.39130434782,64
bytes_tokio,large_data_tcp_chunks,baseline,9,15,2378443,158562.86666666667,64
bytes_tokio,large_data_tcp_chunks,step1,10,21,2874745,136892.61904761905,64
bytes_tokio,large_data_tcp_chunks,baseline,10,15,2348031,156535.4,64
bytes_tokio,large_data_tcp_chunks,core,10,23,2976961,129433.08695652174,64
bytes_tokio,large_data_tcp_chunks,baseline,11,15,2349266,156617.73333333334,64
bytes_tokio,large_data_tcp_chunks,core,11,23,2897152,125963.13043478261,64
bytes_tokio,large_data_tcp_chunks,step1,11,21,2865017,136429.38095238095,64
bytes_tokio,large_data_tcp_chunks,core,12,23,3095053,134567.52173913043,64
bytes_tokio,large_data_tcp_chunks,step1,12,21,2907729,138463.2857142857,64
bytes_tokio,large_data_tcp_chunks,baseline,12,15,2371619,158107.93333333332,64
bytes_tokio,large_data_tcp_chunks,step1,13,21,2817988,134189.90476190476,64
bytes_tokio,large_data_tcp_chunks,baseline,13,15,2338655,155910.33333333334,64
bytes_tokio,large_data_tcp_chunks,core,13,23,2923224,127096.69565217392,64
